Date,month,year,Local Site Name,County,mean_latitude,mean_longitude,Ozone,PM 2.5
2024-01-25,1,2024,Millbrook School,Wake,35.856111,-78.574167,23.0,19.5
2024-01-25,1,2024,Old High School,Swain,35.498711,-83.310242,,9.0
2024-01-25,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,18.0
2024-01-25,1,2024,Rockwell,Rowan,35.551868,-80.395039,22.0,11.0
2024-01-25,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,6.0
2024-01-26,1,2024,Bryson City,Swain,35.434767,-83.442133,,12.0
2024-01-26,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,23.0
2024-01-26,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,48.0
2024-01-26,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,28.0
2024-01-26,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,27.0,24.0
2024-01-26,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,36.0
2024-01-26,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,18.0
2024-01-26,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,29.0
2024-01-26,1,2024,Millbrook School,Wake,35.856111,-78.574167,22.0,35.0
2024-01-26,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,31.0
2024-01-26,1,2024,Rockwell,Rowan,35.551868,-80.395039,26.0,25.0
2024-01-26,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,27.0
2024-01-27,1,2024,Bryson City,Swain,35.434767,-83.442133,,17.0
2024-01-27,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,30.5
2024-01-27,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,37.0
2024-01-27,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,42.0
2024-01-27,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,24.0,34.0
2024-01-27,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,24.0
2024-01-27,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,19.0
2024-01-27,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,24.0
2024-01-27,1,2024,Millbrook School,Wake,35.856111,-78.574167,26.0,35.0
2024-01-27,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,27.0
2024-01-27,1,2024,Rockwell,Rowan,35.551868,-80.395039,25.0,43.0
2024-01-27,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,44.0
2024-01-28,1,2024,Bryson City,Swain,35.434767,-83.442133,,0.0
2024-01-28,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,15.0
2024-01-28,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,8.0
2024-01-28,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,30.0
2024-01-28,1,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,0.0
2024-01-28,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,23.0,8.5
2024-01-28,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,5.5
2024-01-28,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,14.0
2024-01-28,1,2024,Linville Falls,Avery,35.972347,-81.933072,,2.0
2024-01-28,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,8.0
2024-01-28,1,2024,Millbrook School,Wake,35.856111,-78.574167,24.0,16.0
2024-01-28,1,2024,Old High School,Swain,35.498711,-83.310242,,4.0
2024-01-28,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,16.0
2024-01-28,1,2024,Rockwell,Rowan,35.551868,-80.395039,24.0,4.0
2024-01-28,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,8.0
2024-01-29,1,2024,Bryson City,Swain,35.434767,-83.442133,,4.0
2024-01-29,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,15.0
2024-01-29,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,4.0
2024-01-29,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,32.0
2024-01-29,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,32.0,5.0
2024-01-29,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,4.0
2024-01-29,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,8.0
2024-01-29,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,0.0
2024-01-29,1,2024,Millbrook School,Wake,35.856111,-78.574167,31.0,6.0
2024-01-29,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,4.0
2024-01-29,1,2024,Rockwell,Rowan,35.551868,-80.395039,33.0,2.0
2024-01-29,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,12.0
2024-01-30,1,2024,Bryson City,Swain,35.434767,-83.442133,,9.0
2024-01-30,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,24.0
2024-01-30,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,27.0
2024-01-30,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,49.0
2024-01-30,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,31.0,20.0
2024-01-30,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,28.0
2024-01-30,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,20.0
2024-01-30,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,19.0
2024-01-30,1,2024,Millbrook School,Wake,35.856111,-78.574167,29.0,24.5
2024-01-30,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,22.0
2024-01-30,1,2024,Rockwell,Rowan,35.551868,-80.395039,31.0,24.0
2024-01-30,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,23.0
2024-01-31,1,2024,Bryson City,Swain,35.434767,-83.442133,,12.0
2024-01-31,1,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,31.5
2024-01-31,1,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,32.0
2024-01-31,1,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,53.0
2024-01-31,1,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,4.0
2024-01-31,1,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,28.0,34.0
2024-01-31,1,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,34.0
2024-01-31,1,2024,Leggett,Edgecombe,35.988278,-77.5843,,21.0
2024-01-31,1,2024,Linville Falls,Avery,35.972347,-81.933072,,12.0
2024-01-31,1,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,35.0
2024-01-31,1,2024,Millbrook School,Wake,35.856111,-78.574167,24.0,26.5
2024-01-31,1,2024,Old High School,Swain,35.498711,-83.310242,,14.0
2024-01-31,1,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,22.0
2024-01-31,1,2024,Rockwell,Rowan,35.551868,-80.395039,25.0,34.0
2024-01-31,1,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,27.0
2024-02-01,2,2024,Bryson City,Swain,35.434767,-83.442133,,15.0
2024-02-01,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,42.0
2024-02-01,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,27.0
2024-02-01,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,54.0
2024-02-01,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,30.0,39.0
2024-02-01,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,28.0
2024-02-01,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,30.0
2024-02-01,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,28.0
2024-02-01,2,2024,Millbrook School,Wake,35.856111,-78.574167,25.0,33.0
2024-02-01,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,39.0
2024-02-01,2,2024,Rockwell,Rowan,35.551868,-80.395039,26.0,39.0
2024-02-01,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,53.0
2024-02-02,2,2024,Bryson City,Swain,35.434767,-83.442133,,41.0
2024-02-02,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,52.5
2024-02-02,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,41.0
2024-02-02,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,56.0
2024-02-02,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,37.0,39.0
2024-02-02,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,40.0
2024-02-02,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,31.0
2024-02-02,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,35.0
2024-02-02,2,2024,Millbrook School,Wake,35.856111,-78.574167,35.0,32.0
2024-02-02,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,40.0
2024-02-02,2,2024,Rockwell,Rowan,35.551868,-80.395039,37.0,38.0
2024-02-02,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,41.0
2024-02-03,2,2024,Bryson City,Swain,35.434767,-83.442133,,53.0
2024-02-03,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,28.5
2024-02-03,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,29.0
2024-02-03,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,55.0
2024-02-03,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,19.0
2024-02-03,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,29.0,35.0
2024-02-03,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,29.5
2024-02-03,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,4.0
2024-02-03,2,2024,Linville Falls,Avery,35.972347,-81.933072,,26.0
2024-02-03,2,2024,Millbrook School,Wake,35.856111,-78.574167,26.0,25.0
2024-02-03,2,2024,Old High School,Swain,35.498711,-83.310242,,33.0
2024-02-03,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,12.0
2024-02-03,2,2024,Rockwell,Rowan,35.551868,-80.395039,28.0,30.0
2024-02-03,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,41.0
2024-02-04,2,2024,Bryson City,Swain,35.434767,-83.442133,,23.0
2024-02-04,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,43.5
2024-02-04,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,43.0
2024-02-04,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,54.0
2024-02-04,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,33.0,40.0
2024-02-04,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,37.0
2024-02-04,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,27.0
2024-02-04,2,2024,Millbrook School,Wake,35.856111,-78.574167,32.0,37.0
2024-02-04,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,22.0
2024-02-04,2,2024,Rockwell,Rowan,35.551868,-80.395039,33.0,54.0
2024-02-04,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,33.0
2024-02-05,2,2024,Bryson City,Swain,35.434767,-83.442133,,18.0
2024-02-05,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,51.0
2024-02-05,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,31.0
2024-02-05,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,53.0
2024-02-05,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,37.0,33.0
2024-02-05,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,27.0
2024-02-05,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,27.0
2024-02-05,2,2024,Millbrook School,Wake,35.856111,-78.574167,39.0,30.0
2024-02-05,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,25.0
2024-02-05,2,2024,Rockwell,Rowan,35.551868,-80.395039,37.0,29.0
2024-02-05,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,22.0
2024-02-06,2,2024,Bryson City,Swain,35.434767,-83.442133,,19.0
2024-02-06,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,24.0
2024-02-06,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,31.5
2024-02-06,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,54.0
2024-02-06,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,14.0
2024-02-06,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,32.0,36.0
2024-02-06,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,33.5
2024-02-06,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,19.0
2024-02-06,2,2024,Linville Falls,Avery,35.972347,-81.933072,,22.0
2024-02-06,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,32.0
2024-02-06,2,2024,Millbrook School,Wake,35.856111,-78.574167,36.0,26.0
2024-02-06,2,2024,Old High School,Swain,35.498711,-83.310242,,15.0
2024-02-06,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,18.0
2024-02-06,2,2024,Rockwell,Rowan,35.551868,-80.395039,31.0,36.0
2024-02-06,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,28.0
2024-02-07,2,2024,Bryson City,Swain,35.434767,-83.442133,,18.0
2024-02-07,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,31.0
2024-02-07,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,31.0
2024-02-07,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,57.0
2024-02-07,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,35.0,44.0
2024-02-07,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,32.0
2024-02-07,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,21.0
2024-02-07,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,37.0
2024-02-07,2,2024,Millbrook School,Wake,35.856111,-78.574167,35.0,32.0
2024-02-07,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,23.0
2024-02-07,2,2024,Rockwell,Rowan,35.551868,-80.395039,35.0,36.0
2024-02-07,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,24.0
2024-02-08,2,2024,Bryson City,Swain,35.434767,-83.442133,,48.0
2024-02-08,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,36.0
2024-02-08,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,54.0
2024-02-08,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,58.0
2024-02-08,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,36.0,57.0
2024-02-08,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,55.0
2024-02-08,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,17.0
2024-02-08,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,52.0
2024-02-08,2,2024,Millbrook School,Wake,35.856111,-78.574167,29.0,44.0
2024-02-08,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,59.0
2024-02-08,2,2024,Rockwell,Rowan,35.551868,-80.395039,39.0,62.0
2024-02-08,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,32.0
2024-02-09,2,2024,Bryson City,Swain,35.434767,-83.442133,,58.0
2024-02-09,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,49.5
2024-02-09,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,76.0
2024-02-09,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,72.0
2024-02-09,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,9.0
2024-02-09,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,30.0,60.5
2024-02-09,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,70.5
2024-02-09,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,70.0
2024-02-09,2,2024,Linville Falls,Avery,35.972347,-81.933072,,50.0
2024-02-09,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,69.0
2024-02-09,2,2024,Millbrook School,Wake,35.856111,-78.574167,27.0,62.5
2024-02-09,2,2024,Old High School,Swain,35.498711,-83.310242,,37.0
2024-02-09,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,53.0
2024-02-09,2,2024,Rockwell,Rowan,35.551868,-80.395039,27.0,64.0
2024-02-09,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,65.0
2024-02-10,2,2024,Bryson City,Swain,35.434767,-83.442133,,65.0
2024-02-10,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,42.0
2024-02-10,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,72.0
2024-02-10,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,63.0
2024-02-10,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,34.0,55.0
2024-02-10,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,74.0
2024-02-10,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,61.0
2024-02-10,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,59.0
2024-02-10,2,2024,Millbrook School,Wake,35.856111,-78.574167,35.0,57.0
2024-02-10,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,61.0
2024-02-10,2,2024,Rockwell,Rowan,35.551868,-80.395039,34.0,57.0
2024-02-10,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,72.0
2024-02-11,2,2024,Bryson City,Swain,35.434767,-83.442133,,35.0
2024-02-11,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,26.5
2024-02-11,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,25.0
2024-02-11,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,51.0
2024-02-11,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,25.0,29.0
2024-02-11,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,25.0
2024-02-11,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,51.0
2024-02-11,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,29.0
2024-02-11,2,2024,Millbrook School,Wake,35.856111,-78.574167,22.0,46.0
2024-02-11,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,52.0
2024-02-11,2,2024,Rockwell,Rowan,35.551868,-80.395039,21.0,36.0
2024-02-11,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,47.0
2024-02-12,2,2024,Bryson City,Swain,35.434767,-83.442133,,22.0
2024-02-12,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,18.0
2024-02-12,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,22.5
2024-02-12,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,41.0
2024-02-12,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,2.0
2024-02-12,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,33.0,12.0
2024-02-12,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,25.0
2024-02-12,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,19.0
2024-02-12,2,2024,Linville Falls,Avery,35.972347,-81.933072,,4.0
2024-02-12,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,21.0
2024-02-12,2,2024,Millbrook School,Wake,35.856111,-78.574167,31.0,25.0
2024-02-12,2,2024,Old High School,Swain,35.498711,-83.310242,,9.0
2024-02-12,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,19.0
2024-02-12,2,2024,Rockwell,Rowan,35.551868,-80.395039,32.0,11.0
2024-02-12,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,18.0
2024-02-13,2,2024,Bryson City,Swain,35.434767,-83.442133,,13.0
2024-02-13,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,18.5
2024-02-13,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,13.0
2024-02-13,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,37.0
2024-02-13,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,37.0,10.0
2024-02-13,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,14.0
2024-02-13,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,9.0
2024-02-13,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,12.0
2024-02-13,2,2024,Millbrook School,Wake,35.856111,-78.574167,36.0,14.0
2024-02-13,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,8.0
2024-02-13,2,2024,Rockwell,Rowan,35.551868,-80.395039,36.0,8.0
2024-02-13,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,14.0
2024-02-14,2,2024,Bryson City,Swain,35.434767,-83.442133,,21.0
2024-02-14,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,30.5
2024-02-14,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,25.0
2024-02-14,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,55.0
2024-02-14,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,31.0
2024-02-14,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,26.0
2024-02-14,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,16.0
2024-02-14,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,29.0
2024-02-14,2,2024,Millbrook School,Wake,35.856111,-78.574167,39.0,28.0
2024-02-14,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,28.0
2024-02-14,2,2024,Rockwell,Rowan,35.551868,-80.395039,39.0,31.0
2024-02-14,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,26.0
2024-02-15,2,2024,Bryson City,Swain,35.434767,-83.442133,,29.0
2024-02-15,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,40.0
2024-02-15,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,36.0
2024-02-15,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,59.0
2024-02-15,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,14.0
2024-02-15,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,41.5
2024-02-15,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,37.0
2024-02-15,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,33.0
2024-02-15,2,2024,Linville Falls,Avery,35.972347,-81.933072,,23.0
2024-02-15,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,36.0
2024-02-15,2,2024,Millbrook School,Wake,35.856111,-78.574167,41.0,54.5
2024-02-15,2,2024,Old High School,Swain,35.498711,-83.310242,,20.0
2024-02-15,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,37.0
2024-02-15,2,2024,Rockwell,Rowan,35.551868,-80.395039,,52.0
2024-02-15,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,39.0
2024-02-16,2,2024,Bryson City,Swain,35.434767,-83.442133,,52.0
2024-02-16,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,36.0
2024-02-16,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,40.0
2024-02-16,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,55.0
2024-02-16,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,36.0,49.0
2024-02-16,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,41.0
2024-02-16,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,30.0
2024-02-16,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,39.0
2024-02-16,2,2024,Millbrook School,Wake,35.856111,-78.574167,36.0,37.0
2024-02-16,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,33.0
2024-02-16,2,2024,Rockwell,Rowan,35.551868,-80.395039,35.0,46.0
2024-02-16,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,49.0
2024-02-17,2,2024,Bryson City,Swain,35.434767,-83.442133,,16.0
2024-02-17,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,54.0
2024-02-17,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,30.0
2024-02-17,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,57.0
2024-02-17,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,36.0,29.0
2024-02-17,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,31.0
2024-02-17,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,24.0
2024-02-17,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,27.0
2024-02-17,2,2024,Millbrook School,Wake,35.856111,-78.574167,37.0,36.0
2024-02-17,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,28.0
2024-02-17,2,2024,Rockwell,Rowan,35.551868,-80.395039,36.0,25.0
2024-02-17,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,38.0
2024-02-18,2,2024,Bryson City,Swain,35.434767,-83.442133,,13.0
2024-02-18,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,24.0
2024-02-18,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,25.5
2024-02-18,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,57.0
2024-02-18,2,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,,7.0
2024-02-18,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,34.0,30.5
2024-02-18,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,27.0
2024-02-18,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,22.0
2024-02-18,2,2024,Linville Falls,Avery,35.972347,-81.933072,,9.0
2024-02-18,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,29.0
2024-02-18,2,2024,Millbrook School,Wake,35.856111,-78.574167,34.0,28.0
2024-02-18,2,2024,Old High School,Swain,35.498711,-83.310242,,15.0
2024-02-18,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,24.0
2024-02-18,2,2024,Rockwell,Rowan,35.551868,-80.395039,33.0,36.0
2024-02-18,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,32.0
2024-02-19,2,2024,Bryson City,Swain,35.434767,-83.442133,,12.0
2024-02-19,2,2024,Castle Hayne,New Hanover,34.364167,-77.838611,,34.0
2024-02-19,2,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,,33.0
2024-02-19,2,2024,Durham Armory,Durham,36.0329550008979,-78.904037,,61.0
2024-02-19,2,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,40.0
2024-02-19,2,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,,30.0
2024-02-19,2,2024,Leggett,Edgecombe,35.988278,-77.5843,,31.0
2024-02-19,2,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,,32.0
2024-02-19,2,2024,Millbrook School,Wake,35.856111,-78.574167,41.0,33.0
2024-02-19,2,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,27.0
2024-02-19,2,2024,Rockwell,Rowan,35.551868,-80.395039,41.0,57.0
2024-02-19,2,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,36.0
2024-02-20,2,2024,Bryson City,Swain,35.434767,-83.442133,,32.0
